uniformed_stock_code,trade_date,open,high,low,close,vol,pe_ttm,pb,change,pct_chg,amount,date,volume,rsi_6,rsi_12,rsi_24,ma_5,ma_20,ma_60,macd,macd_signal,macd_histogram,boll_middle,boll_upper,boll_lower,kdj_k,kdj_d,kdj_j,volatility,volume_ma_5,volume_ma_20,volume_ratio,wr_14,rsi6_pct100,pettm_pct10y
600519.SH,20120817,148.1092228641788,148.1092228641788,141.94680573972343,142.64256251183937,59071.95,21.9677,8.5636,-6.000902159499901,-4.037111334002003,8587637.464071438,20120817,59071.95,19.555690137131265,32.626447054255934,42.61107194573229,150.15052353665232,153.65788312180158,150.81549020884535,-0.962347890854943,0.3579790849036164,-2.640653951517119,153.65788312180158,161.45872201716574,145.8570442264374,15.835695422498972,29.91579001356257,-12.324493759628226,0.32345720440196213,31020.38599999994,27336.580499999596,1.9042944855683004,-96.62141779788833,1.0,27.24867724867725
600519.SH,20120820,142.63635039780263,144.54346940708467,140.3813530024626,144.52483306497442,24052.08,22.2576,8.6766,1.8822705531350437,1.319571465900169,3453411.8787706955,20120820,24052.08,28.567192851905702,36.651011882498715,44.41324449207921,148.24340452736942,153.34945165987665,150.97917870335175,-1.483613956882465,-0.010339523453599841,-2.94654886685773,153.34945165987665,162.03262677702577,144.66627654272753,16.790192612289268,25.540590879804803,-0.7106039227418037,0.32807236944084467,31223.389999999104,27548.61449999958,0.7703225050194963,-81.30081300813012,3.0,28.77919788453063
600519.SH,20120821,144.53725729304793,149.02861574161773,144.53725729304793,146.47543687251374,26323.24,22.558,8.7937,1.9506038075393235,1.349666881581787,3830198.49578334,20120821,26323.24,37.301479594881286,40.65842509385921,46.238851198200486,146.78852741995942,152.92733851107914,151.19229879001577,-1.7195022922640533,-0.35217207721569055,-2.734660430096725,152.92733851107914,162.07301221271072,143.78166480944756,20.36082927727051,23.814003678960038,13.454480473891458,0.31497109549963315,32730.66599999964,27146.169499999658,0.8042378361625849,-72.497897392767,14.000000000000002,29.60352422907489
600519.SH,20120822,147.1774057586664,147.1774057586664,142.87862284523584,144.2328637052472,20423.1,22.2126,8.6591,-2.242573167266528,-1.5310233682514103,2975750.537144227,20120822,20423.1,31.917351596867903,37.66972072420072,44.4860964387418,145.30383216518095,152.20145298588614,151.2976042455945,-2.063614348515756,-0.6944605314757037,-2.7383076340801047,152.20145298588614,161.68156226293675,142.72134370883552,20.769800762377194,22.799269373432423,16.710863540266736,0.30135278286503275,32270.590000000597,26858.813499999793,0.6328703627668295,-82.61844687412389,5.0,28.533685601056803
600519.SH,20120823,144.05892451221823,144.05892451221823,140.43726202879333,141.8039271168782,27956.0,21.8386,8.5132,-2.428936588368998,-1.6840382461882943,3995790.94007151,20120823,27956.0,26.87543535488807,34.659407688303816,42.65853083796733,143.935924654291,151.51284014491247,151.33011342110137,-2.503462162047043,-1.0562608575899717,-2.894402608914143,151.51284014491247,161.8723608079328,141.15331948189214,17.02576471760871,20.874767821491183,9.327758509843761,0.2995137419026562,31565.274000000954,27085.673999999835,0.8856568138771472,-93.58003924866829,2.0,26.408450704225352
600519.SH,20120824,141.14544302898275,144.68634802992992,141.0460492043948,144.0465002841447,21676.2,22.1839,8.6479,2.2425731672664995,1.5814605511017452,3090938.800822007,20120824,21676.2,37.767233351616,39.52685044061468,44.84163235479786,144.21671220874995,150.96710592678428,151.31824540632564,-2.6406480634415175,-1.373138298760281,-2.535019529362473,150.96710592678428,161.68621947422298,140.2479923793456,19.541541326385783,20.430358989789383,17.763905999578583,0.30762053373953185,24086.124000000953,27248.401500000058,0.8999455454102596,-83.45948976731151,19.0,28.464584249890013
600519.SH,20120827,143.1892285470733,143.26998602955103,141.10817034476227,141.94680573972343,20899.4,21.8606,8.5218,-2.0996945444212827,-1.4576505088838991,2979586.0174867404,20120827,20899.4,32.352950691818435,36.73198895104419,43.23351204784816,143.7011067437008,150.3042733590628,151.23376775904373,-2.8855340402891443,-1.6756174470660539,-2.419833186446181,150.3042733590628,161.52148495739942,139.08706176072616,16.949262845041495,19.269993608206754,12.307801318710979,0.3093658200793459,23455.588000001015,27418.605999999865,0.8910200844250461,-92.93523969722457,8.0,26.561125769569045
600519.SH,20120828,142.2574114415609,143.23892545936732,139.7787779408979,140.10180787080887,20294.76,21.5764,8.411,-1.844997868914561,-1.2997811816192517,2865206.294865954,20120828,20294.76,28.10456773118969,34.40036031502707,41.857158459686524,142.42638094336144,149.65479683652083,151.15768392451088,-3.191692011233698,-1.9788323598995827,-2.425719302668231,149.65479683652083,161.6298989745068,137.67969469853486,12.145449672845311,16.89514562975294,2.6460577590300574,0.3091404155862434,22249.892000000178,27460.057999999823,0.9121284723539258,-98.58078602620085,4.0,25.626373626373628
600519.SH,20120829,139.77256582686115,139.77256582686115,135.90241878196628,136.1446912293995,30425.67,20.967,8.1735,-3.957116641409357,-2.8244579435108403,4197483.705249479,20120829,30425.67,21.005430417399012,29.951889869401825,39.07324714649818,140.80874644818832,148.9127598148305,150.9721210811692,-3.7108542332402124,-2.3252367345677087,-2.7712349973450072,148.9127598148305,162.23008193092028,135.59543769874074,8.712205445250742,14.167498901585539,-2.1983814674188515,0.31868149260969875,24250.40600000024,27645.58299999982,1.2546457985074435,-98.91455608126908,2.0,22.495606326889277
600519.SH,20120830,134.7966624834249,136.16332757150974,132.62863468459935,135.34954063269558,48348.71,20.8446,8.1257,-0.7951505967039338,-0.5840481839751872,6530610.216031203,20120830,48348.71,19.79946748311032,29.126248645409788,38.53583879258078,139.51786915134872,148.15860917076787,150.81632310806816,-4.138747141577909,-2.687938815969749,-2.9016166512163197,148.15860917076787,162.69842773589855,133.6187906056372,11.338439993803524,13.2244792656582,7.5663614500941705,0.31865911887670684,28328.94800000042,29210.2799999997,1.7066892141564622,-87.99671142778844,2.0,22.04655248133509
600519.SH,20120831,135.42408600113657,137.90893161583634,134.9271168781966,136.51741807160445,22484.72,21.0244,8.1959,1.1678774389088744,0.8628602900679201,3057264.2877272214,20120831,22484.72,27.169120721687293,32.12416006310944,39.80471332631394,138.01205270884094,147.31376166176923,150.66571859016693,-4.3336616513702495,-3.017083383049849,-2.6331565366408007,147.31376166176923,162.48380187237765,132.14372145116081,15.463000399909397,13.970652977075265,18.447695245577663,0.30987670793878935,28490.651999999583,29510.879499999806,0.7891964002789522,-82.84461496300362,5.0,22.607550482879716
600519.SH,20120904,147.22710267096042,147.84831407463534,143.4998342489108,145.0093779598409,111508.73,22.3322,8.7057,8.491959888236437,6.220422278849676,16293459.407405127,20120904,111508.73,59.57864187537378,49.17688778544172,47.956572747942026,138.62456715286825,146.8354288809409,150.64645304508278,-3.7595646904493947,-3.1655796445297586,-1.1879700918392722,146.8354288809409,161.65868186978446,132.01217589209733,37.42431319177637,21.788539715308964,68.69586014471118,0.38719359477724824,46612.517999999225,34220.26649999954,2.392248580091765,-41.20943952802353,59.0,29.311101360245722
600519.SH,20120905,144.4316513544232,145.9660435215003,144.1210456525857,145.4007411441561,27490.49,22.3925,8.7292,0.3913631843151961,0.26988818917875834,3983817.2438291344,20120905,27490.49,60.54951545749263,49.810829391285914,48.2933140127712,139.68435380753363,146.2813083088622,150.66867458325262,-3.2357097269854194,-3.179605661020891,-0.11220813192905688,146.2813083088622,160.43392580462415,132.12869081310026,52.92233124349718,32.16647022470504,94.43405328108148,0.38383767036291655,48051.66400000006,34688.83199999966,0.5721027683869588,-35.74999999999999,61.0,29.42982456140351
600519.SH,20120906,145.51877131085433,145.67407416177306,142.3195325819284,143.96574280166698,20794.19,22.1715,8.643,-1.4349983424891093,-0.9869264291207394,3009797.9942567246,20120906,20794.19,54.76210128836942,47.443676409154506,47.12663413091818,141.2485641219886,145.62748330649484,150.6843087587593,-2.9028806663847604,-3.124260662093665,0.44275999141780886,145.62748330649484,158.912793228908,132.3421733840817,60.11148613512057,41.48147552817688,97.37150734900796,0.3835890911655262,46125.367999999224,34983.870999999715,0.4508189506477292,-30.871212121212128,50.0,28.540113985094255
600519.SH,20120907,144.86649933699564,150.95437109301005,144.86649933699564,150.08467512786513,42812.8,23.1138,9.0104,6.1189323261981485,4.250269687162895,6313842.821064595,20120907,42812.8,69.62022432884561,56.95853627575162,52.25842659081824,144.19559102102647,145.02739309054596,150.74952956288908,-2.120915938566327,-2.923591717388198,1.6053515576437416,145.02739309054596,156.2011403430222,133.85364583806972,71.82573651945889,51.596229191937546,112.28475117450158,0.3973584304992579,45018.18599999845,35590.89099999964,0.9510112202211229,-4.745762711864477,82.0,31.33216476774759
600519.SH,20120910,150.15300838226938,152.81800530403484,148.64346467133927,150.13437204015912,28169.65,23.1215,9.0134,0.049696912293995865,0.03311258278145748,4229495.202958331,20120910,28169.65,69.71716211579339,57.02746665899324,52.29766477744466,146.91898181473954,144.82456756724568,150.75849397376248,-1.480131102530521,-2.634899594416663,2.3095369837722837,144.82456756724568,155.45990555129546,134.1892295831959,76.78638844887004,59.99294894424837,110.37326745811339,0.36172098402475694,46155.17199999839,32438.083499999717,0.610324884067185,-13.292307692307626,82.0,31.362242663162505
600519.SH,20120911,149.2771003030877,149.2771003030877,147.83588984656186,148.923009802993,16135.72,22.9349,8.9406,-1.211362237166128,-0.8068520357497503,2405836.7403204446,20120911,16135.72,63.76572673892153,54.698145105463155,51.2267931791007,147.70170818336774,144.56769665182657,150.7596033813209,-1.0578569951820498,-2.3194910745697404,2.523268158775381,144.56769665182657,154.52489028859074,134.6105030150624,78.09348973514415,66.02646254121362,102.2275441230052,0.36252530645116104,27080.569999998806,32093.01649999954,0.5958412249077737,-19.292307692307617,70.0,30.998248686514884
600519.SH,20120912,150.02255398749764,153.12861100587233,148.4074043379428,149.2522518469407,29023.25,22.9856,8.9604,0.3292420439477155,0.22108205064030242,4342963.754217181,20120912,29023.25,64.74724325118663,55.240224728755656,51.50840200600066,148.47201032392914,144.3428181236959,150.734803584958,-0.68869578511908,-1.9933320166796085,2.609272463121057,144.3428181236959,153.6417507774717,135.0438854699201,79.09262952039913,70.38185153427546,96.51418549264648,0.3627351734069197,27387.12199999839,32604.835999999566,1.0597407788960704,-18.90909090909092,73.0,31.159737417943106
600519.SH,20120913,149.37028201363893,150.04740244364461,148.03467749573784,149.07831265391172,14294.23,22.9589,8.95,-0.17393919302898553,-0.11654041455090504,2133046.427677371,20120913,14294.23,63.65412284748634,54.861879291601035,51.34497325875801,149.49452429437662,144.21391675743362,150.73523939192893,-0.4054940230023476,-1.6757644179441564,2.5405407898836176,144.21391675743362,153.16886776531888,135.25896574954837,78.64423310461193,73.1359787243876,89.66074186506057,0.35992340482520113,26087.12999999821,32183.37349999957,0.5479418395201381,-19.757575757575783,69.0,31.058617672790902
600519.SH,20120914,149.71194828566016,152.28997561091117,148.53785873271454,152.04770316347793,24586.83,23.4162,9.1282,2.9693905095662103,1.9918326527210632,3709656.6255196068,20120914,24586.83,72.99427052231935,59.96808030011797,53.94784973883329,149.88712990149506,144.3841286820403,150.78659215760393,0.05788317056453707,-1.329034900242418,2.77383614161391,144.3841286820403,153.7875707169176,134.98068664716303,82.42948873640793,76.23381539506104,94.82083541910171,0.35941424327466664,22441.93599999845,31838.585999999566,1.0955752658773155,-5.272727272727284,89.0,32.40052470485352
